Date,Home,Visitor,PitcherH,PitcherV,FinalH,FinalV,OpenH,OpenV,CloseH,CloseV,H538,V538
710,CHW,STL,DCOVEY-R,MMIKOLAS-R,2,14,150,-170,167,-187,0.37,0.63
711,PIT,WSH,TWILLIAMS-R,GGONZALEZ-L,2,0,117,-132,120,-135,0.48,0.52
711,SF,CHC,JCUETO-R,MMONTGOMERY-L,5,4,106,-116,-101,-109,0.47,0.53
711,MIA,MIL,DSTRAILY-R,FPERALTA-R,5,4,146,-166,155,-175,0.39,0.61
711,NYM,PHI,JDEGROM-R,VVELASQUEZ-R,3,0,-155,140,-146,131,0.54,0.46
711,COL,ARI,GMARQUEZ-R,SMILLER-R,19,2,-135,120,-140,125,0.51,0.49
711,SD,LAD,JLUCCHESI-L,KMAEDA-R,2,4,141,-161,135,-150,0.41,0.59
711,TB,DET,HWOOD-R,JZIMMERMANN-R,4,2,-156,141,-160,140,0.61,0.39
711,MIN,KC,LLYNN-R,BSMITH-R,8,5,-215,190,-205,180,0.64,0.36
711,BAL,NYY,DBUNDY-R,SGRAY-R,0,9,141,-156,150,-170,0.36,0.64
711,BOS,TEX,CSALE-L,BCOLON-R,4,2,-330,285,-430,370,0.75,0.25
711,HOU,OAK,LMCCULLERSJR.-R,CBASSITT-R,3,8,-240,210,-210,185,0.65,0.35
711,LAA,SEA,JBARRIA-R,MGONZALES-L,0,3,-117,107,-113,103,0.51,0.49
711,CLE,CIN,CCARRASCO-R,TMAHLE-R,19,4,-206,181,-185,165,0.61,0.39
711,ATL,TOR,MFOLTYNEWICZ-R,SGAVIGLIO-R,9,5,-158,143,-205,180,0.6,0.4
711,CHW,STL,CRODON-L,LWEAVER-R,4,0,126,-141,140,-155,0.47,0.53
712,COL,ARI,KFREELAND-L,RRAY-L,5,1,-122,112,-111,101,0.51,0.49
712,PIT,MIL,JTAILLON-R,WMILEY-L,6,3,-115,105,-127,112,0.53,0.47
712,NYM,WSH,SMATZ-L,MSCHERZER-R,4,5,175,-200,180,-205,0.38,0.62
712,SD,LAD,TROSS-R,RSTRIPLING-R,2,3,150,-170,178,-203,0.38,0.62
712,HOU,OAK,CMORTON-R,TCAHILL-R,4,6,-210,185,-215,190,0.64,0.36
712,BOS,TOR,DPRICE-L,JHAPP-L,6,4,-175,155,-162,142,0.65,0.35
712,CLE,NYY,CKLUBER-R,LSEVERINO-R,4,7,105,-115,112,-127,0.47,0.53
712,MIN,TB,KGIBSON-R,BSNELL-L,5,1,110,-120,127,-142,0.47,0.53
712,LAA,SEA,TSKAGGS-L,JPAXTON-L,11,2,-107,-103,-101,-109,0.48,0.52
712,BAL,PHI,KGAUSMAN-R,NPIVETTA-R,4,5,105,-115,-111,101,0.47,0.53
713,PIT,MIL,NKINGHAM-R,JGUERRA-R,7,3,110,-120,-119,109,0.45,0.55
713,NYM,WSH,NSYNDERGAARD-R,TROARK-R,4,2,-140,125,-131,116,0.51,0.49
713,MIA,PHI,WCHEN-L,JARRIETA-R,0,2,125,-140,112,-122,0.45,0.55
713,ATL,ARI,ASANCHEZ-R,ZGODLEY-R,1,2,-135,120,-156,141,0.54,0.46
713,STL,CIN,CMARTINEZ-R,MHARVEY-R,1,9,-150,135,-166,146,0.6,0.4
713,SD,CHC,CRICHARD-L,TCHATWOOD-R,4,5,120,-135,119,-134,0.41,0.59
713,BAL,TEX,ACOBB-R,CHAMELS-L,4,5,105,-115,106,-116,0.42,0.58
713,CLE,NYY,SBIEBER-R,DGERMAN-R,6,5,109,-119,-105,-105,0.47,0.53
713,BOS,TOR,RPORCELLO-R,RBORUCKI-L,7,13,-190,170,-215,190,0.66,0.34
713,MIN,TB,JODORIZZI-R,NEOVALDI-R,11,8,105,-115,-104,-106,0.49,0.51
713,CHW,KC,JSHIELDS-R,BKELLER-R,9,6,-119,109,-117,107,0.56,0.44
713,HOU,DET,DKEUCHEL-L,MFIERS-R,3,0,-250,220,-268,233,0.71,0.29
713,COL,SEA,JHOFFMAN-R,CBERGMAN-R,10,7,-143,128,-138,123,0.52,0.48
713,LAD,LAA,WBUEHLER-R,FPENA-R,3,2,-165,145,-165,145,0.61,0.39
713,SF,OAK,MBUMGARNER-L,EJACKSON-R,7,1,-160,140,-145,130,0.59,0.41
714,PIT,MIL,CHOLMES-R,BSUTER-L,6,2,120,-135,119,-134,0.45,0.55
714,ATL,ARI,SNEWCOMB-L,ZGREINKE-R,0,3,-109,-101,-101,-109,0.48,0.52
714,STL,CIN,JFLAHERTY-R,LCASTILLO-R,2,8,-140,125,-150,135,0.56,0.44
714,MIA,PHI,TRICHARDS-R,ANOLA-R,2,0,160,-180,155,-175,0.38,0.62
714,NYM,WSH,ZWHEELER-R,AVOTH-R,7,4,105,-115,101,-111,0.47,0.53
714,SD,CHC,LPERDOMO-R,KHENDRICKS-R,6,11,155,-175,170,-190,0.34,0.66
714,BOS,TOR,ERODRIGUEZ-L,SGAVIGLIO-R,6,2,-255,225,-206,181,0.68,0.32
714,MIN,TB,JBERRIOS-R,CARCHER-R,6,19,-130,115,-129,114,0.54,0.46
714,CHW,KC,RLOPEZ-R,DDUFFY-L,0,5,-115,105,-116,106,0.56,0.44
714,HOU,DET,GCOLE-R,MFULMER-R,9,1,-260,230,-285,250,0.72,0.28
714,BAL,TEX,YRAMIREZ-R,MPEREZ-L,1,0,-106,-104,-111,101,0.46,0.54
714,CLE,NYY,MCLEVINGER-R,CSABATHIA-L,4,5,-107,-103,-105,-105,0.48,0.52
714,PIT,MIL,INOVA-R,CANDERSON-R,2,1,-210,185,-129,114,0.46,0.54
714,LAD,LAA,AWOOD-L,AHEANEY-L,4,5,-158,143,-182,162,0.6,0.4
714,COL,SEA,JGRAY-R,WLEBLANC-L,4,1,-120,110,-110,100,0.52,0.48
714,SF,OAK,JSAMARDZIJA-R,BANDERSON-L,3,4,105,-115,-104,-106,0.54,0.46
715,NYM,WSH,COSWALT-R,JHELLICKSON-R,1,6,115,-130,128,-143,0.46,0.54
715,MIA,PHI,JURENA-R,EDELOSSANTOS-R,10,5,115,-130,-104,-106,0.49,0.51
715,ATL,ARI,JTEHERAN-R,PCORBIN-L,5,1,-108,-102,114,-129,0.48,0.52
715,PIT,MIL,JMUSGROVE-R,JCHACIN-R,7,6,105,-115,-109,-101,0.47,0.53
715,STL,CIN,MMIKOLAS-R,ADESCLAFANI-R,6,4,-160,140,-150,135,0.56,0.44
715,SD,CHC,ELAUER-L,JLESTER-L,4,7,155,-175,130,-145,0.35,0.65
715,BAL,TEX,MCASTRO-R,MMINOR-L,6,5,120,-135,-110,100,0.41,0.59
715,BOS,TOR,BJOHNSON-L,MSTROMAN-R,5,2,-165,145,-146,131,0.63,0.37
715,CLE,NYY,TBAUER-R,MTANAKA-R,5,2,-125,110,-129,114,0.51,0.49
715,MIN,TB,FROMERO-R,RSTANEK-R,11,7,-115,105,-111,101,0.48,0.52
715,HOU,DET,JVERLANDER-R,FLIRIANO-L,3,6,-325,280,-400,340,0.79,0.21
715,CHW,KC,LGIOLITO-R,BSMITH-R,10,1,-130,115,-108,-102,0.56,0.44
715,COL,SEA,TANDERSON-L,MLEAKE-R,4,3,-160,140,-161,141,0.55,0.45
715,SF,OAK,ASUAREZ-L,SMANAEA-L,2,6,-120,110,-120,110,0.51,0.49
715,LAD,LAA,CKERSHAW-L,DMCGUIRE-R,5,3,-235,205,-220,195,0.65,0.35
719,CHC,STL,KHENDRICKS-R,CMARTINEZ-R,9,6,-155,140,-152,137,0.62,0.38
720,CHC,STL,JLESTER-L,JFLAHERTY-R,5,18,-157,142,-140,125,0.63,0.37
720,WSH,ATL,SSTRASBURG-R,ASANCHEZ-R,5,8,-180,160,-183,163,0.6,0.4
720,PHI,SD,JARRIETA-R,CRICHARD-L,11,5,-165,145,-168,148,0.61,0.39
720,CIN,PIT,TMAHLE-R,JTAILLON-R,1,12,-108,-102,100,-110,0.52,0.48
720,MIL,LAD,WMILEY-L,RHILL-L,4,6,125,-140,117,-132,0.43,0.57
720,ARI,COL,RRAY-L,GMARQUEZ-R,10,11,-145,130,-154,139,0.57,0.43
720,TOR,BAL,SGAVIGLIO-R,DBUNDY-R,8,7,-133,118,-160,140,0.59,0.41
720,DET,BOS,MBOYD-L,DPRICE-L,0,1,180,-205,180,-205,0.34,0.66
720,TEX,CLE,MPEREZ-L,TBAUER-R,8,9,160,-180,175,-195,0.38,0.62
720,KC,MIN,DDUFFY-L,KGIBSON-R,6,5,110,-125,114,-129,0.42,0.58
720,LAA,HOU,TSKAGGS-L,DKEUCHEL-L,1,3,117,-132,101,-111,0.46,0.54
720,SEA,CHW,WLEBLANC-L,JSHIELDS-R,3,1,-210,185,-200,175,0.63,0.37
720,NYY,NYM,DGERMAN-R,NSYNDERGAARD-R,5,7,-135,120,-180,160,0.63,0.37
720,TB,MIA,NEOVALDI-R,DSTRAILY-R,5,6,-165,145,-170,150,0.63,0.37
720,OAK,SF,EJACKSON-R,DRODRIGUEZ-R,1,5,-123,113,-135,120,0.53,0.47
721,MIL,LAD,CANDERSON-R,CKERSHAW-L,4,2,157,-177,149,-169,0.45,0.55
721,CIN,PIT,ADESCLAFANI-R,NKINGHAM-R,2,6,-119,109,-113,103,0.54,0.46
721,CHC,STL,MMONTGOMERY-L,JGANT-R,3,6,-147,132,-149,134,0.59,0.41
721,ARI,COL,ZGODLEY-R,KFREELAND-L,5,6,-131,116,-145,130,0.53,0.47
721,TOR,BAL,MSTROMAN-R,ACOBB-R,4,1,-185,165,-198,178,0.64,0.36
721,DET,BOS,MFIERS-R,BJOHNSON-L,5,0,148,-168,129,-144,0.37,0.63
721,KC,MIN,JJUNIS-R,LLYNN-R,4,2,122,-137,134,-149,0.43,0.57
721,LAA,HOU,NTROPEANO-R,JVERLANDER-R,0,7,140,-160,170,-190,0.36,0.64
721,TEX,CLE,BCOLON-R,CCARRASCO-R,3,16,175,-195,159,-179,0.41,0.59
721,SEA,CHW,FHERNANDEZ-R,DCOVEY-R,0,5,-230,205,-195,175,0.66,0.34
721,NYY,NYM,SGRAY-R,SMATZ-L,7,6,-230,205,-250,220,0.68,0.32
721,TB,MIA,RSTANEK-R,PLOPEZ-R,2,3,-170,150,-148,133,0.63,0.37
721,OAK,SF,TCAHILL-R,MBUMGARNER-L,4,3,105,-115,-133,118,0.53,0.47
721,CHC,STL,TCHATWOOD-R,LWEAVER-R,7,2,-119,109,-104,-106,0.63,0.37
722,CIN,PIT,MHARVEY-R,INOVA-R,2,9,-123,113,-113,103,0.52,0.48
722,WSH,ATL,MSCHERZER-R,MFOLTYNEWICZ-R,6,2,-230,205,-200,175,0.6,0.4
722,PHI,SD,NPIVETTA-R,TROSS-R,2,10,-158,143,-168,148,0.59,0.41
722,MIL,LAD,BSUTER-L,AWOOD-L,2,11,128,-143,111,-126,0.48,0.52
722,CHC,STL,JQUINTANA-L,MMIKOLAS-R,7,2,-149,134,-135,120,0.59,0.41
722,ARI,COL,ZGREINKE-R,ASENZATELA-R,6,1,-177,157,-175,155,0.6,0.4
722,TOR,BAL,JHAPP-L,ACASHNER-R,5,4,-200,175,-200,175,0.64,0.36
722,DET,BOS,BHARDY-L,CSALE-L,1,9,300,-350,282,-327,0.28,0.72
722,KC,MIN,BKELLER-R,JODORIZZI-R,5,3,118,-133,125,-140,0.43,0.57
722,TEX,CLE,YGALLARDO-R,MCLEVINGER-R,5,0,146,-166,143,-163,0.39,0.61
722,LAA,HOU,AHEANEY-L,LMCCULLERSJR.-R,14,5,125,-140,111,-121,0.42,0.58
722,SEA,CHW,MGONZALES-L,RLOPEZ-R,8,2,-225,200,-206,181,0.64,0.36
722,TB,MIA,CARCHER-R,TRICHARDS-R,6,4,-188,168,-168,148,0.62,0.38
722,OAK,SF,SMANAEA-L,JCUETO-R,6,5,-135,120,-131,116,0.57,0.43
722,PHI,SD,VVELASQUEZ-R,LPERDOMO-R,5,0,-158,143,-191,171,0.63,0.37
723,PHI,LAD,ZEFLIN-R,RSTRIPLING-R,6,7,122,-137,143,-163,0.44,0.56
723,CIN,STL,LCASTILLO-R,DPONCEDELEON-R,2,1,-131,116,-113,103,0.53,0.47
723,MIA,ATL,JURENA-R,SNEWCOMB-L,1,12,116,-131,104,-114,0.47,0.53
723,NYM,SD,JDEGROM-R,JLUCCHESI-L,2,3,-130,115,-167,147,0.62,0.38
723,CHC,ARI,LFARRELL-R,PCORBIN-L,1,7,-106,-104,-109,-101,0.54,0.46
723,MIL,WSH,JCHACIN-R,GGONZALEZ-L,6,1,-106,-104,-101,-109,0.55,0.45
723,BAL,BOS,RPORCELLO-R,3,5,146,-166,172,-192,0.34,0.66,
723,TOR,MIN,LSANTOS-R,AMEJIA-L,3,8,-115,105,-123,113,0.55,0.45
723,TB,NYY,HWOOD-R,LSEVERINO-R,7,6,230,-265,240,-275,0.36,0.64
723,TEX,OAK,BANDERSON-L,3,15,-112,102,-106,-104,0.53,0.47,
723,KC,DET,HFILLMYER-R,FLIRIANO-L,4,5,-106,-104,-104,-106,0.49,0.51
723,LAA,CHW,JBARRIA-R,LGIOLITO-R,3,5,-200,175,-227,202,0.64,0.36
723,CLE,PIT,CKLUBER-R,TWILLIAMS-R,0,7,-265,230,-285,250,0.65,0.35
724,MIA,ATL,WCHEN-L,JTEHERAN-R,9,3,128,-143,109,-119,0.43,0.57
724,PHI,LAD,ANOLA-R,KMAEDA-R,7,4,-127,112,-111,101,0.51,0.49
724,CIN,STL,HBAILEY-R,AGOMBER-L,2,4,109,-119,112,-127,0.48,0.52
724,NYM,SD,ZWHEELER-R,ELAUER-L,6,3,-150,135,-127,112,0.55,0.45
724,CHC,ARI,KHENDRICKS-R,CBUCHHOLZ-R,1,5,-168,148,-164,144,0.59,0.41
724,MIL,WSH,JGUERRA-R,JHELLICKSON-R,5,4,-104,-106,-135,120,0.55,0.45
724,BAL,BOS,YRAMIREZ-R,DPOMERANZ-L,7,6,165,-185,139,-154,0.34,0.66
724,TOR,MIN,RBORUCKI-L,JBERRIOS-R,0,5,102,-112,-101,-109,0.49,0.51
724,TB,NYY,YCHIRINOS-R,MTANAKA-R,0,4,170,-190,163,-183,0.41,0.59
724,TEX,OAK,MMINOR-L,FMONTAS-R,10,13,113,-123,100,-110,0.48,0.52
724,KC,DET,BSMITH-R,JZIMMERMANN-R,5,4,-105,-105,-105,-105,0.47,0.53
724,LAA,CHW,FPENA-R,CRODON-L,2,4,-162,142,-196,176,0.59,0.41
724,CLE,PIT,SBIEBER-R,JMUSGROVE-R,4,9,-165,145,-170,150,0.59,0.41
724,COL,HOU,TANDERSON-L,GCOLE-R,2,8,128,-143,126,-141,0.43,0.57
724,SEA,SF,RELIAS-L,ASUAREZ-L,3,4,-183,163,-127,112,0.52,0.48
725,NYM,SD,COSWALT-R,CRICHARD-L,6,4,102,-112,-108,-102,0.54,0.46
725,PHI,LAD,JARRIETA-R,WBUEHLER-R,7,3,112,-122,125,-140,0.45,0.55
725,CIN,STL,SROMANO-R,JFLAHERTY-R,7,3,113,-128,116,-131,0.47,0.53
725,MIL,WSH,FPERALTA-R,TROARK-R,3,7,-127,112,-138,123,0.57,0.43
725,CHC,ARI,JLESTER-L,RRAY-L,2,1,-137,122,-103,-107,0.58,0.42
725,TB,NYY,RSTANEK-R,LCESSA-R,3,2,133,-148,129,-144,0.46,0.54
725,KC,DET,DDUFFY-L,MBOYD-L,4,8,-131,116,-122,112,0.51,0.49
725,TOR,MIN,SGAVIGLIO-R,ESANTANA-R,6,12,-122,112,104,-114,0.49,0.51
725,TEX,OAK,MPEREZ-L,EJACKSON-R,5,6,105,-115,109,-119,0.45,0.55
725,LAA,CHW,TSKAGGS-L,JSHIELDS-R,11,3,-230,205,-237,207,0.64,0.36
725,CLE,PIT,TBAUER-R,JTAILLON-R,4,0,-168,148,-215,190,0.6,0.4
725,SEA,SF,MLEAKE-R,DHOLLAND-L,3,2,-128,113,-145,130,0.56,0.44
725,COL,HOU,JGRAY-R,CMORTON-R,3,2,123,-138,106,-116,0.41,0.59
726,CHC,ARI,TCHATWOOD-R,ZGODLEY-R,7,6,-118,108,-101,-109,0.57,0.43
726,PIT,NYM,NKINGHAM-R,SMATZ-L,6,12,-166,146,-143,128,0.59,0.41
726,CIN,PHI,TMAHLE-R,RSUAREZ-L,4,9,-119,109,-138,123,0.52,0.48
726,MIA,WSH,DSTRAILY-R,TMILONE-L,3,10,155,-175,126,-141,0.5,0.5
726,ATL,LAD,ASANCHEZ-R,RHILL-L,2,8,112,-127,116,-131,0.47,0.53
726,SF,MIL,DRODRIGUEZ-R,WMILEY-L,5,7,-129,114,-117,107,0.58,0.42
726,LAA,CHW,NTROPEANO-R,DCOVEY-R,12,8,-187,167,-182,162,0.64,0.36
726,BAL,TB,ACOBB-R,HWOOD-R,3,4,-119,109,122,-137,0.42,0.58
726,NYY,KC,SGRAY-R,JJUNIS-R,7,2,-275,240,-285,250,0.74,0.26
726,BOS,MIN,BJOHNSON-L,KGIBSON-R,1,2,-165,145,-170,150,0.62,0.38
726,TEX,OAK,BCOLON-R,TCAHILL-R,6,7,123,-138,131,-146,0.42,0.58
727,PIT,NYM,INOVA-R,JVARGAS-L,5,4,-172,152,-135,120,0.61,0.39
727,CIN,PHI,ADESCLAFANI-R,NPIVETTA-R,6,4,-108,-102,102,-112,0.52,0.48
727,MIA,WSH,PLOPEZ-R,MSCHERZER-R,1,9,215,-245,205,-235,0.36,0.64
727,ATL,LAD,MFOLTYNEWICZ-R,CKERSHAW-L,1,4,150,-170,142,-157,0.45,0.55
727,STL,CHC,LWEAVER-R,MMONTGOMERY-L,5,2,-115,105,-128,113,0.44,0.56
727,SD,ARI,LPERDOMO-R,ZGREINKE-R,2,6,160,-180,163,-183,0.36,0.64
727,SF,MIL,MBUMGARNER-L,CANDERSON-R,1,3,-156,141,-131,116,0.54,0.46
727,BAL,TB,ACASHNER-R,15,5,128,-143,140,-160,0.4,0.6,
727,BOS,MIN,CSALE-L,4,3,-335,290,-390,335,0.74,0.26,
727,DET,CLE,CCARRASCO-R,3,8,170,-190,230,-260,0.4,0.6,
727,HOU,TEX,DKEUCHEL-L,YGALLARDO-R,2,11,-265,230,-270,235,0.71,0.29
727,CHW,TOR,RLOPEZ-R,MSTROMAN-R,5,10,128,-143,112,-122,0.46,0.54
727,LAA,SEA,AHEANEY-L,WLEBLANC-L,4,3,-137,122,-140,125,0.54,0.46
727,COL,OAK,KFREELAND-L,SMANAEA-L,3,1,-117,107,-113,103,0.49,0.51
728,STL,CHC,MMIKOLAS-R,JQUINTANA-L,6,2,-106,-104,-127,112,0.48,0.52
728,CIN,PHI,MHARVEY-R,VVELASQUEZ-R,6,2,110,-125,114,-129,0.47,0.53
728,PIT,NYM,TWILLIAMS-R,JDEGROM-R,5,0,125,-140,114,-129,0.51,0.49
728,MIA,WSH,TRICHARDS-R,GGONZALEZ-L,2,1,130,-145,142,-157,0.45,0.55
728,ATL,LAD,MFRIED-L,AWOOD-L,1,5,115,-130,113,-128,0.45,0.55
728,SD,ARI,PCORBIN-L,4,9,135,-150,145,-165,0.4,0.6,
728,SF,MIL,JCUETO-R,JCHACIN-R,1,7,-125,110,109,-119,0.51,0.49
728,NYY,KC,LSEVERINO-R,BKELLER-R,5,10,-415,355,-415,355,0.78,0.22
728,DET,CLE,BHARDY-L,MCLEVINGER-R,2,1,160,-180,171,-191,0.39,0.61
728,BAL,TB,RSTANEK-R,11,2,-107,-103,105,-115,0.43,0.57,
728,BOS,MIN,RPORCELLO-R,JODORIZZI-R,10,4,-200,175,-198,178,0.64,0.36
728,CHW,TOR,LGIOLITO-R,9,5,103,-113,136,-151,0.48,0.52,
728,HOU,TEX,JVERLANDER-R,AJURADO-R,3,7,-340,295,-300,260,0.73,0.27
728,LAA,SEA,JBARRIA-R,FHERNANDEZ-R,11,5,-130,115,-123,113,0.54,0.46
728,COL,OAK,ASENZATELA-R,BANDERSON-L,4,1,-130,115,-117,107,0.51,0.49
728,NYY,KC,CSABATHIA-L,HFILLMYER-R,5,4,-315,275,-325,280,0.74,0.26
729,CIN,PHI,LCASTILLO-R,ZEFLIN-R,4,0,-131,116,-116,106,0.53,0.47
729,MIA,WSH,JURENA-R,JHELLICKSON-R,5,0,136,-151,129,-144,0.45,0.55
729,PIT,NYM,JMUSGROVE-R,ZWHEELER-R,0,1,-138,123,-164,144,0.58,0.42
729,ATL,LAD,SNEWCOMB-L,RSTRIPLING-R,4,1,112,-127,140,-160,0.45,0.55
729,SF,MIL,ASUAREZ-L,JGUERRA-R,8,5,-112,102,-103,-107,0.51,0.49
729,SD,ARI,JLUCCHESI-L,CBUCHHOLZ-R,4,5,115,-130,107,-117,0.43,0.57
729,STL,CHC,JGANT-R,KHENDRICKS-R,2,5,102,-112,111,-121,0.45,0.55
729,NYY,KC,JHAPP-L,BSMITH-R,6,3,-360,310,-320,280,0.75,0.25
729,BAL,TB,DBUNDY-R,YCHIRINOS-R,11,5,103,-113,104,-114,0.45,0.55
729,BOS,MIN,NEOVALDI-R,JBERRIOS-R,3,0,-147,132,-166,146,0.61,0.39
729,DET,CLE,JZIMMERMANN-R,CKLUBER-R,1,8,245,-280,205,-235,0.36,0.64
729,HOU,TEX,LMCCULLERSJR.-R,MMINOR-L,3,4,-280,245,-207,182,0.64,0.36
729,CHW,TOR,CRODON-L,RBORUCKI-L,4,7,-118,108,-122,112,0.53,0.47
729,LAA,SEA,FPENA-R,MGONZALES-L,5,8,-120,110,-114,104,0.53,0.47
729,COL,OAK,GMARQUEZ-R,FMONTAS-R,3,2,-130,115,-144,129,0.49,0.51
730,ATL,MIA,JTEHERAN-R,WCHEN-L,5,3,-163,143,-172,152,0.61,0.39
730,STL,COL,CMARTINEZ-R,TANDERSON-L,5,4,-129,114,-131,116,0.51,0.49
730,LAD,MIL,KMAEDA-R,FPERALTA-R,2,5,-165,145,-150,135,0.59,0.41
730,SD,SF,ELAUER-L,DHOLLAND-L,3,5,108,-118,-113,103,0.46,0.54
730,MIN,CLE,ESANTANA-R,SBIEBER-R,5,4,118,-133,129,-144,0.52,0.48
730,OAK,TOR,EJACKSON-R,MESTRADA-R,10,1,-145,130,-136,121,0.57,0.43
730,SEA,HOU,JPAXTON-L,GCOLE-R,2,0,105,-115,-101,-109,0.46,0.54
730,BOS,PHI,DPRICE-L,ANOLA-R,2,1,-155,140,-151,136,0.59,0.41
730,ARI,TEX,RRAY-L,MPEREZ-L,5,9,-215,190,-203,178,0.63,0.37
731,SD,SF,CRICHARD-L,DRODRIGUEZ-R,2,3,108,-118,-115,105,0.43,0.57
731,WSH,NYM,TROARK-R,SMATZ-L,25,4,-168,148,-181,161,0.6,0.4
731,PIT,CHC,JTAILLON-R,JLESTER-L,5,4,113,-128,-121,111,0.47,0.53
731,ATL,MIA,KALLARD-L,DSTRAILY-R,11,6,-173,153,-172,152,0.6,0.4
731,STL,COL,JFLAHERTY-R,JGRAY-R,3,6,-118,108,-117,107,0.53,0.47
731,LAD,MIL,WBUEHLER-R,WMILEY-L,0,1,-170,150,-164,144,0.62,0.38
731,NYY,BAL,MTANAKA-R,YRAMIREZ-R,6,3,-330,285,-295,255,0.74,0.26
731,TB,LAA,RSTANEK-R,TSKAGGS-L,10,6,112,-127,100,-110,0.48,0.52
731,CHW,KC,JSHIELDS-R,DDUFFY-L,2,4,-106,-104,-118,108,0.55,0.45
731,MIN,CLE,KGIBSON-R,TBAUER-R,2,6,140,-155,141,-156,0.45,0.55
731,OAK,TOR,TCAHILL-R,SGAVIGLIO-R,6,2,-170,150,-177,157,0.63,0.37
731,SEA,HOU,MLEAKE-R,CMORTON-R,2,5,113,-128,146,-166,0.44,0.56
731,BOS,PHI,DPOMERANZ-L,JARRIETA-R,1,3,-153,138,-145,130,0.62,0.38
731,DET,CIN,MBOYD-L,HBAILEY-R,2,1,-120,110,-105,-105,0.53,0.47
731,ARI,TEX,ZGODLEY-R,BCOLON-R,6,0,-183,163,-174,154,0.6,0.4
801,WSH,NYM,TMILONE-L,NSYNDERGAARD-R,5,3,101,-111,-119,109,0.53,0.47
801,PIT,CHC,NKINGHAM-R,CHAMELS-L,2,9,111,-121,117,-132,0.44,0.56
801,STL,COL,LWEAVER-R,KFREELAND-L,6,3,-128,113,-145,130,0.5,0.5
801,LAD,MIL,RHILL-L,CANDERSON-R,6,4,-157,142,-180,160,0.58,0.42
801,NYY,BAL,SGRAY-R,ACOBB-R,5,7,-275,240,-280,245,0.72,0.28
801,MIN,CLE,AMEJIA-L,CCARRASCO-R,0,2,160,-180,158,-178,0.43,0.57
801,OAK,TOR,SMANAEA-L,MSTROMAN-R,8,3,-140,125,-131,116,0.62,0.38
801,SEA,HOU,WLEBLANC-L,DKEUCHEL-L,3,8,112,-127,-101,-109,0.45,0.55
801,TB,LAA,TGLASNOW-R,NTROPEANO-R,7,2,102,-112,-134,119,0.46,0.54
801,CHW,KC,DCOVEY-R,JJUNIS-R,5,10,-121,111,-132,117,0.54,0.46
801,DET,CIN,SROMANO-R,7,4,-116,106,111,-121,0.51,0.49,
802,STL,COL,MMIKOLAS-R,ASENZATELA-R,3,2,-150,135,-138,123,0.58,0.42
802,PHI,MIA,NPIVETTA-R,PLOPEZ-R,5,2,-160,140,-187,167,0.6,0.4
802,WSH,CIN,MSCHERZER-R,TMAHLE-R,10,4,-280,245,-290,255,0.68,0.32
802,NYM,ATL,JVARGAS-L,MFOLTYNEWICZ-R,2,4,145,-165,140,-160,0.41,0.59
802,CHC,SD,MMONTGOMERY-L,RERLIN-L,1,6,-190,170,-158,143,0.7,0.3
802,LAD,MIL,CKERSHAW-L,JCHACIN-R,21,5,-200,175,-211,186,0.6,0.4
802,ARI,SF,ZGREINKE-R,MBUMGARNER-L,1,8,-160,140,-180,160,0.58,0.42
802,TB,LAA,HWOOD-R,AHEANEY-L,4,2,115,-130,-137,122,0.5,0.5
802,CHW,KC,RLOPEZ-R,BKELLER-R,6,4,-130,115,-148,133,0.54,0.46
802,BOS,NYY,BJOHNSON-L,CSABATHIA-L,15,7,-121,111,-105,-105,0.53,0.47
802,TEX,BAL,YGALLARDO-R,ACASHNER-R,17,8,-140,125,-142,127,0.58,0.42
802,SEA,TOR,FHERNANDEZ-R,TCLIPPARD-R,3,7,-160,140,-150,135,0.57,0.43
803,CHC,SD,JQUINTANA-L,5,4,-200,175,-223,198,0.68,0.32,
803,PIT,STL,CARCHER-R,JGANT-R,7,6,-142,127,-157,142,0.55,0.45
803,PHI,MIA,VVELASQUEZ-R,TRICHARDS-R,5,1,-175,155,-179,159,0.6,0.4
803,NYM,ATL,JDEGROM-R,ASANCHEZ-R,1,2,-140,125,-157,142,0.53,0.47
803,MIL,COL,JGUERRA-R,GMARQUEZ-R,5,3,-130,115,-128,113,0.55,0.45
803,ARI,SF,PCORBIN-L,CSTRATTON-R,6,3,-175,155,-210,185,0.6,0.4
803,BOS,NYY,RPORCELLO-R,LSEVERINO-R,4,1,115,-130,112,-127,0.5,0.5
803,TB,CHW,RSTANEK-R,LGIOLITO-R,2,3,-190,170,-201,176,0.64,0.36
803,CLE,LAA,MCLEVINGER-R,JBARRIA-R,4,7,-190,170,-260,230,0.6,0.4
803,TEX,BAL,AJURADO-R,DHESS-R,11,3,-175,155,-163,143,0.64,0.36
803,MIN,KC,JODORIZZI-R,HFILLMYER-R,6,4,-180,160,-205,180,0.64,0.36
803,OAK,DET,BANDERSON-L,BHARDY-L,1,0,-180,160,-191,171,0.63,0.37
803,SEA,TOR,MGONZALES-L,RBORUCKI-L,2,7,-165,145,-165,145,0.58,0.42
803,LAD,HOU,AWOOD-L,JVERLANDER-R,1,2,-105,-105,-101,-109,0.47,0.53
804,CHC,SD,KHENDRICKS-R,WLOCKETT-R,5,4,-195,175,-255,225,0.7,0.3
